country,year,household_credit_mio_eur,y_nominal_mio_eur,exports_mio_eur,imports_mio_eur,debt_ratio_latest,gdp_per_capita_eur,unemployment_rate,y_real,gc_real,gi_nominal_mio_eur,fiscal_T,household_credit_to_gdp,log_hh_credit_to_gdp,liq_raw,trade_raw,debt_raw,log_gdp_pc_raw,unemployment_raw,credit_resid_raw,output_gap_raw,gov_size_raw,gi_share_raw,pb_balance_raw,liq_z,trade_z,debt_z,log_gdp_pc_z,unemployment_z,gov_size_z,gi_share_z,credit_resid_z,output_gap_z,pb_balance_z,liq_z_lag1,credit_resid_z_lag1,trade_z_lag1,debt_z_lag1,log_gdp_pc_z_lag1,output_gap_z_lag1,unemployment_z_lag1,pb_balance_z_lag1,gov_size_z_lag1,gi_share_z_lag1,nominal_gdp_mio_eur,gdp_pc_current_pps,gdp_pc_real_index_2020,hh_currency_deposits_assets_mio_eur,hh_total_financial_assets_mio_eur,hh_total_financial_liabilities_mio_eur,gdp_pc_2020_pps_anchor,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,hh_currency_deposits_to_gdp,liq_fa_deposits_raw,hh_net_financial_worth_to_gdp,liq_fa_net_worth_raw,tiva2022_cons_import_content_raw,tiva2022_gfcf_import_content_raw,tiva2022_avg_import_content_raw,tiva_cf2024_cons_import_content_raw,tiva_cf2024_gfcf_import_content_raw,tiva_cf2024_avg_import_content_raw,figaro2023_cons_import_content_raw,figaro2023_gfcf_import_content_raw,figaro2023_avg_import_content_raw
BEL,2000,104574.500000000,256376.400000000,185994.400000000,178650.100000000,109.700000000,25010,,331494.600000000,79768.900000000,6098.000000000,0.493190091,0.407894408,-0.896746941,-2.474752746,0.489970000,109.700000000,10.359336238,,,,0.240634086,0.023785341,0.493190091,-2.301604925,0.601320606,1.293418140,0.388631718,,1.343049335,-1.357014535,,,,-2.542624046,,0.275873477,1.449736899,0.299825533,,,,1.440293977,-1.382877820,256376.400000000,23085.200000000,88.005000000,171925.800000000,741634.000000000,107165.800000000,35850.500000000,31550.232525000,10.359336238,0.670599166,0.399583689,2.474752746,-2.474752746,0.308290000,0.489970000,0.399130000,0.308290000,0.489970000,0.399130000,,,
BEL,2001,103376.600000000,264334.900000000,189295.400000000,179654.900000000,108.500000000,25700,,335139.800000000,81463.400000000,5606.300000000,0.496122154,0.391081919,-0.938838229,-2.446587643,0.489480000,108.500000000,10.366830386,,,,0.243072891,0.021209080,0.496122154,-2.254026878,0.596461706,1.260508927,0.408164664,,1.417625311,-1.594901348,,,,-2.301604925,,0.601320606,1.293418140,0.388631718,,,,1.343049335,-1.357014535,264334.900000000,23836.800000000,88.667000000,173487.600000000,752582.400000000,105863.900000000,35850.500000000,31787.562835000,10.366830386,0.656317422,0.421110733,2.446587643,-2.446587643,0.306330000,0.489480000,0.397905000,0.306330000,0.489480000,0.397905000,,,
BEL,2002,107535.200000000,273255.900000000,193550.700000000,178310.000000000,105.600000000,26450,,340860.300000000,84145.100000000,5641.800000000,0.498598566,0.393532948,-0.932590483,-2.206373952,0.475750000,105.600000000,10.379271425,,,,0.246860957,0.020646581,0.498598566,-1.848244648,0.460313349,1.180978331,0.440591313,,1.533460224,-1.646841401,,,,-2.254026878,,0.596461706,1.260508927,0.408164664,,,,1.417625311,-1.594901348,273255.900000000,24827.000000000,89.777000000,182984.100000000,712681.000000000,109776.300000000,35850.500000000,32185.503385000,10.379271425,0.669643730,0.401009455,2.206373952,-2.206373952,0.294150000,0.475750000,0.384950000,0.294150000,0.475750000,0.384950000,,,
BEL,2003,111191.900000000,281200.200000000,194130.800000000,179065.600000000,101.800000000,27100,,344398.200000000,85716.000000000,5890.500000000,0.491832154,0.395418993,-0.927809334,-2.253994485,0.462930000,101.800000000,10.385412238,,,,0.248886318,0.020947709,0.491832154,-1.928687882,0.333188663,1.076765825,0.456596891,,1.595393531,-1.619035801,,,,-1.848244648,,0.460313349,1.180978331,0.440591313,,,,1.533460224,-1.646841401,281200.200000000,25401.600000000,90.330000000,197488.500000000,748402.800000000,114579.100000000,35850.500000000,32383.756650000,10.385412238,0.702305688,0.353386516,2.253994485,-2.253994485,0.290310000,0.462930000,0.376620000,0.290310000,0.462930000,0.376620000,,,
BEL,2004,120275.200000000,296819.700000000,210463.800000000,195937.000000000,97.200000000,28480,,356697.400000000,87776.500000000,5975.900000000,0.490801992,0.405212996,-0.903342433,-2.317754853,0.473750000,97.200000000,10.416175175,,,,0.246081132,0.020133098,0.490801992,-2.036395415,0.440481105,0.950613844,0.536778217,,1.509614023,-1.694255412,,,,-1.928687882,,0.333188663,1.076765825,0.456596891,,,,1.595393531,-1.619035801,296819.700000000,26199.100000000,93.152000000,219517.500000000,812085.600000000,124130.300000000,35850.500000000,33395.457760000,10.416175175,0.739565130,0.301692928,2.317754853,-2.317754853,0.293190000,0.473750000,0.383470000,0.293190000,0.473750000,0.383470000,,,
BEL,2005,134234.700000000,310037.600000000,230304.700000000,217789.700000000,95.200000000,29590,,364979.000000000,88096.100000000,6401.600000000,0.491469744,0.432962647,-0.837103820,-2.412789610,0.484970000,95.200000000,10.433627624,,,,0.241373065,0.020647818,0.491469744,-2.196933374,0.551739995,0.895765157,0.582266741,,1.365646517,-1.646727136,,,,-2.036395415,,0.440481105,0.950613844,0.536778217,,,,1.509614023,-1.694255412,310037.600000000,27176.800000000,94.792000000,234681.200000000,885941.200000000,137885.700000000,35850.500000000,33983.405960000,10.433627624,0.756944319,0.278465583,2.412789610,-2.412789610,0.289480000,0.484970000,0.387225000,0.289480000,0.484970000,0.387225000,,,
BEL,2006,148004.700000000,325151.500000000,249732.600000000,236588.400000000,91.500000000,30830,,374294.500000000,88752.000000000,6211.700000000,0.490289603,0.455186890,-0.787047198,-2.366639244,0.480960000,91.500000000,10.452231451,,,,0.237118098,0.019104018,0.490289603,-2.118973627,0.511976346,0.794295086,0.630756244,,1.235534301,-1.789278617,,,,-2.196933374,,0.551739995,0.895765157,0.582266741,,,,1.365646517,-1.646727136,325151.500000000,28033.000000000,96.572000000,247630.100000000,921218.400000000,151702.100000000,35850.500000000,34621.544860000,10.452231451,0.761583754,0.272355127,2.366639244,-2.366639244,0.293740000,0.480960000,0.387350000,0.293740000,0.480960000,0.387350000,,,
BEL,2007,161821.600000000,343618.900000000,269059.800000000,254850.600000000,87.500000000,32340,,388057.000000000,90461.000000000,6817.500000000,0.486293682,0.470933351,-0.753038701,-2.298412282,0.487950000,87.500000000,10.480994112,,,,0.233112661,0.019840294,0.486293682,-2.003720876,0.581290039,0.684597711,0.705723999,,1.113052444,-1.721292319,,,,-2.118973627,,0.511976346,0.794295086,0.630756244,,,,1.235534301,-1.789278617,343618.900000000,29054.700000000,99.390000000,257473.700000000,956485.800000000,166707.900000000,35850.500000000,35631.811950000,10.480994112,0.749300169,0.288615615,2.298412282,-2.298412282,0.296080000,0.487950000,0.392015000,0.296080000,0.487950000,0.392015000,,,
BEL,2008,175418.900000000,351743.100000000,284492.000000000,282125.500000000,93.200000000,32840,,389791.300000000,93265.100000000,7175.200000000,0.496799795,0.498713123,-0.695724252,-2.029874644,0.491460000,93.200000000,10.477557284,,,,0.239269322,0.020398979,0.496799795,-1.550092273,0.616095628,0.840916470,0.696766161,,1.301316354,-1.669704483,,,,-2.003720876,,0.581290039,0.684597711,0.705723999,,,,1.113052444,-1.721292319,351743.100000000,29399.000000000,99.049000000,260438.100000000,894214.000000000,180219.600000000,35850.500000000,35509.561745000,10.477557284,0.740421347,0.300535867,2.029874644,-2.029874644,0.308410000,0.491460000,0.399935000,0.308410000,0.491460000,0.399935000,,,
BEL,2009,181136.300000000,347734.900000000,238532.500000000,231390.900000000,99.900000000,32210,8.000000000,382360.100000000,94813.200000000,7850.500000000,0.490827064,0.520903424,-0.652190621,-2.290646409,0.486100000,99.900000000,10.450262069,8.000000000,,,0.247968342,0.022576106,0.490827064,-1.990602335,0.562945213,1.024659572,0.625623195,-0.088967017,1.567322824,-1.468672853,,,,-1.550092273,,0.616095628,0.840916470,0.696766161,,,,1.301316354,-1.669704483,347734.900000000,28616.000000000,96.382000000,275615.400000000,982517.700000000,185980.000000000,35850.500000000,34553.428910000,10.450262069,0.792602066,0.232433992,2.290646409,-2.290646409,0.292450000,0.486100000,0.389275000,0.292450000,0.486100000,0.389275000,,,
BEL,2010,192445.800000000,363242.400000000,275440.500000000,270013.600000000,100.300000000,33340,8.400000000,392723.300000000,95050.000000000,8140.800000000,0.497693276,0.529799935,-0.635255824,-2.342393950,0.494990000,100.300000000,10.467868810,8.400000000,,,0.242027911,0.022411481,0.497693276,-2.078017138,0.651099539,1.035629310,0.671513866,0.002117033,1.385670987,-1.483874046,,,,-1.990602335,,0.562945213,1.024659572,0.625623195,,-0.088967017,,1.567322824,-1.468672853,363242.400000000,30161.800000000,98.094000000,290808.200000000,1048191.900000000,197335.100000000,35850.500000000,35167.189470000,10.467868810,0.800589909,0.222406437,2.342393950,-2.342393950,0.298450000,0.494990000,0.396720000,0.298450000,0.494990000,0.396720000,0.266064662,0.461426288,0.363745475
BEL,2011,208266.100000000,378745.400000000,304024.100000000,304867.900000000,102.800000000,34310,7.200000000,400307.400000000,95468.000000000,8973.500000000,0.505857497,0.549884170,-0.598047623,-2.259789558,0.500660000,102.800000000,10.473976894,7.200000000,,,0.238486723,0.023692697,0.505857497,-1.938477239,0.707323952,1.104190169,0.687434137,-0.271135118,1.277385342,-1.365569064,,,,-2.078017138,,0.651099539,1.035629310,0.671513866,,0.002117033,,1.385670987,-1.483874046,378745.400000000,30735.500000000,98.695000000,302770.800000000,1070136.000000000,214251.100000000,35850.500000000,35382.650975000,10.473976894,0.799404560,0.223888128,2.259789558,-2.259789558,0.309940000,0.500660000,0.405300000,0.309940000,0.500660000,0.405300000,0.262657493,0.460198556,0.361428025
BEL,2012,215005.600000000,387934.900000000,310537.900000000,311644.900000000,104.400000000,34930,7.600000000,401171.200000000,96541.500000000,9595.200000000,0.518965682,0.554231135,-0.590173468,-2.307823297,0.504860000,104.400000000,10.469946288,7.600000000,,,0.240649129,0.024734047,0.518965682,-2.019618483,0.748971665,1.148069119,0.676928660,-0.180051068,1.343509352,-1.269412880,,,,-1.938477239,,0.707323952,1.104190169,0.687434137,,-0.271135118,,1.277385342,-1.365569064,387934.900000000,31372.600000000,98.298000000,321515.300000000,1116379.700000000,221094.500000000,35850.500000000,35240.324490000,10.469946288,0.828786737,0.187792410,2.307823297,-2.307823297,0.312900000,0.504860000,0.408880000,0.312900000,0.504860000,0.408880000,0.269889463,0.458376847,0.364133155
BEL,2013,221415.100000000,394616.300000000,311397.300000000,310413.900000000,105.100000000,35360,8.600000000,402396.800000000,96769.700000000,9174.400000000,0.527384956,0.561089595,-0.577874680,-2.342453416,0.502250000,105.100000000,10.468276499,8.600000000,,,0.240483274,0.023248913,0.527384956,-2.078117592,0.723090586,1.167266159,0.672576477,0.047659058,1.338437684,-1.406547204,,,,-2.019618483,,0.748971665,1.148069119,0.676928660,,-0.180051068,,1.343509352,-1.269412880,394616.300000000,31661.500000000,98.134000000,338882.200000000,1152055.400000000,227685.100000000,35850.500000000,35181.529670000,10.468276499,0.858763817,0.152261346,2.342453416,-2.342453416,0.314250000,0.502250000,0.408250000,0.314250000,0.502250000,0.408250000,0.271106387,0.453854802,0.362480595
BEL,2014,234437.200000000,404958.300000000,321522.800000000,320626.100000000,106.600000000,36130,8.700000000,409501.300000000,98057.000000000,10307.900000000,0.522413789,0.578916891,-0.546596351,-2.399144307,0.517050000,106.600000000,10.481336140,8.700000000,,,0.239454673,0.025454226,0.522413789,-2.173882975,0.869849194,1.208402675,0.706615470,0.070430071,1.306984198,-1.202912988,,,,-2.078117592,,0.723090586,1.167266159,0.672576477,,0.047659058,,1.338437684,-1.406547204,404958.300000000,32359.400000000,99.424000000,351740.600000000,1212093.600000000,240540.200000000,35850.500000000,35644.001120000,10.481336140,0.868584741,0.140890127,2.399144307,-2.399144307,0.310970000,0.517050000,0.414010000,0.310970000,0.517050000,0.414010000,0.270061732,0.475887330,0.372974531
BEL,2015,243349.000000000,415538.000000000,323611.600000000,320757.700000000,105.700000000,36860,8.700000000,415538.000000000,98372.200000000,10356.600000000,0.514055754,0.585623938,-0.535077439,-2.455219739,0.508660000,105.700000000,10.490178090,8.700000000,,,0.236734547,0.024923352,0.514055754,-2.268608691,0.786652929,1.183720765,0.729661361,0.070430071,1.223805713,-1.251932785,,,,-2.173882975,,0.869849194,1.208402675,0.706615470,,0.070430071,,1.306984198,-1.202912988,415538.000000000,33127.000000000,100.307000000,361107.700000000,1269722.200000000,249485.100000000,35850.500000000,35960.561035000,10.490178090,0.869012461,0.140397814,2.455219739,-2.455219739,0.309570000,0.508660000,0.409115000,0.309570000,0.508660000,0.409115000,0.264825787,0.479929742,0.372377764
BEL,2016,252647.400000000,428467.100000000,341137.500000000,340372.400000000,105.800000000,37810,7.900000000,420497.500000000,98274.400000000,10449.800000000,0.509474823,0.589654141,-0.528219115,-2.478177671,0.503960000,105.800000000,10.496983913,7.900000000,,,0.233709832,0.024388804,0.509474823,-2.307390497,0.740047155,1.186463200,0.747400236,-0.111738030,1.131313262,-1.301291949,,,,-2.268608691,,0.786652929,1.183720765,0.729661361,,0.070430071,,1.223805713,-1.251932785,428467.100000000,33631.000000000,100.992000000,379261.500000000,1322517.300000000,260699.700000000,35850.500000000,36206.136960000,10.496983913,0.885158977,0.121988015,2.478177671,-2.478177671,0.300640000,0.503960000,0.402300000,0.300640000,0.503960000,0.402300000,0.262566105,0.482404215,0.372485160
BEL,2017,264063.200000000,443407.200000000,369998.500000000,370066.200000000,102.600000000,38980,7.200000000,426697.600000000,98637.800000000,10884.300000000,0.514909771,0.595532053,-0.518300067,-2.418553420,0.510140000,102.600000000,10.507758202,7.200000000,,,0.231165584,0.024546963,0.514909771,-2.206669920,0.801328790,1.098705300,0.775482628,-0.271135118,1.053512969,-1.286687862,,,,-2.307390497,,0.740047155,1.186463200,0.747400236,,-0.111738030,,1.131313262,-1.301291949,443407.200000000,34519.600000000,102.086000000,386925.100000000,1344505.100000000,272101.100000000,35850.500000000,36598.341430000,10.507758202,0.872617991,0.136257401,2.418553420,-2.418553420,0.309720000,0.510140000,0.409930000,0.309720000,0.510140000,0.409930000,0.271183654,0.486896395,0.379040024
BEL,2018,274400.300000000,459491.800000000,383597.800000000,389624.400000000,100.200000000,40210,6.000000000,434710.800000000,100040.600000000,12249.100000000,0.514027019,0.597182148,-0.515533107,-2.244195217,0.509680000,100.200000000,10.521813692,6.000000000,,,0.230131389,0.026657929,0.514027019,-1.912134418,0.796767374,1.032886875,0.812117225,-0.544387269,1.021888400,-1.091765374,,,,-2.206669920,,0.801328790,1.098705300,0.775482628,,-0.271135118,,1.053512969,-1.286687862,459491.800000000,35579.300000000,103.531000000,408751.100000000,1313167.800000000,281978.500000000,35850.500000000,37116.381155000,10.521813692,0.889572132,0.117014683,2.244195217,-2.244195217,0.315740000,0.509680000,0.412710000,0.315740000,0.509680000,0.412710000,0.278127391,0.484056896,0.381092143
BEL,2019,291793.300000000,479444.900000000,397783.100000000,395532.700000000,97.700000000,41730,5.500000000,445330.300000000,102072.200000000,12637.700000000,0.497033549,0.608606536,-0.496583301,-2.330451111,0.500270000,97.700000000,10.540549289,5.500000000,,,0.229205603,0.026359025,0.497033549,-2.057842636,0.703456664,0.964326016,0.860950178,-0.658242332,0.993578901,-1.119365641,,,,-1.912134418,,0.796767374,1.032886875,0.812117225,,-0.544387269,,1.021888400,-1.091765374,479444.900000000,36884.800000000,105.489000000,431019.700000000,1416361.800000000,299038.900000000,35850.500000000,37818.333945000,10.540549289,0.898997361,0.106475180,2.330451111,-2.330451111,0.308160000,0.500270000,0.404215000,0.308160000,0.500270000,0.404215000,0.272021269,0.481250106,0.376635687
BEL,2020,302994.700000000,463750.900000000,367276.200000000,360581.400000000,111.400000000,40190,5.800000000,423985.700000000,101855.100000000,12755.100000000,0.494182761,0.653356576,-0.425632241,-2.523256559,0.511220000,111.400000000,10.487112793,5.800000000,,,0.240232395,0.027504205,0.494182761,-2.383540243,0.812038202,1.340039524,0.721671890,-0.589929294,1.330766062,-1.013621935,,,,-2.057842636,,0.703456664,0.964326016,0.860950178,,-0.658242332,,0.993578901,-1.119365641,463750.900000000,35850.500000000,100.000000000,456816.300000000,1480742.800000000,310580.300000000,35850.500000000,35850.500000000,10.487112793,0.985046714,0.015066214,2.523256559,-2.523256559,0.301750000,0.511220000,0.406485000,0.301750000,0.511220000,0.406485000,0.259858889,0.482042909,0.370950899
BEL,2021,319142.300000000,506047.200000000,453546.700000000,444089.500000000,108.700000000,43680,6.300000000,450503.700000000,106097.100000000,14017.300000000,0.495371183,0.630657180,-0.460992861,-2.458710176,0.510140000,108.700000000,10.543663244,6.300000000,,,0.235507722,0.027699590,0.495371183,-2.274504929,0.801328790,1.265993796,0.869066473,-0.476074231,1.186290758,-0.995580499,,,,-2.383540243,,0.812038202,1.340039524,0.721671890,,-0.589929294,,1.330766062,-1.013621935,506047.200000000,38699.200000000,105.818000000,476703.000000000,1572194.400000000,327971.000000000,35850.500000000,37936.282090000,10.543663244,0.942012919,0.059736290,2.458710176,-2.458710176,0.324560000,0.510140000,0.417350000,0.324560000,0.510140000,0.417350000,0.273922864,0.494938112,0.384430488
BEL,2022,335497.500000000,561678.200000000,529995.700000000,543109.700000000,103.300000000,48090,5.600000000,468634.700000000,109319.900000000,15330.300000000,0.489359744,0.597312661,-0.515314583,-2.037352349,0.536730000,103.300000000,10.575050407,5.600000000,,,0.233273166,0.027293742,0.489359744,-1.562724024,1.064998478,1.117902341,0.950874800,-0.635471319,1.117960491,-1.033055686,,,,-2.274504929,,0.801328790,1.265993796,0.869066473,,-0.476074231,,1.186290758,-0.995580499,561678.200000000,42520.100000000,109.192000000,486473.200000000,1489586.500000000,345250.100000000,35850.500000000,39145.877960000,10.575050407,0.866106607,0.143747275,2.037352349,-2.037352349,0.353150000,0.536730000,0.444940000,0.353150000,0.536730000,0.444940000,0.291369692,0.512499166,0.401934429
BEL,2023,343407.400000000,601866.500000000,498425.500000000,500597.300000000,102.500000000,51090,5.500000000,475951.300000000,112206.000000000,17180.400000000,0.487368711,0.570570716,-0.561118162,,,,,5.500000000,,,0.235751011,0.028545201,0.487368711,,,,,-0.658242332,1.193730268,-0.917498497,,,,-1.562724024,,1.064998478,1.117902341,0.950874800,,-0.635471319,,1.117960491,-1.033055686,601866.500000000,45365.700000000,109.957000000,469310.000000000,1574828.100000000,352512.400000000,35850.500000000,39420.134285000,10.582031987,0.779757637,0.248772129,2.030875119,-2.030875119,,,,0.353150000,0.536730000,0.444940000,0.271454478,0.484754680,0.378104579
BEL,2024,351696.700000000,619914.300000000,491708.500000000,494100.800000000,103.900000000,52310,5.700000000,481176.100000000,113918.900000000,19367.300000000,0.496914815,0.567331162,-0.566812086,,,,,5.700000000,,,0.236750953,0.031241899,0.496914815,,,,,-0.612700306,1.224307390,-0.668490708,,,,,,,,,,-0.658242332,,1.193730268,-0.917498497,619914.300000000,46587.900000000,110.505000000,497388.800000000,1651405.400000000,360586.800000000,35850.500000000,39616.595025000,10.587003376,0.802350906,0.220209229,2.082253305,-2.082253305,,,,0.353150000,0.536730000,0.444940000,,,
BGR,1996,6.600000000,9827.900000000,4766.200000000,3668.100000000,244.500000000,1180,,32087.700000000,6238.200000000,52.700000000,0.286419276,0.000671558,-7.305910910,-0.124645143,0.463380000,244.500000000,9.083094202,,,,0.194410943,0.005362285,0.286419276,1.668326592,0.337650918,4.990219662,-2.937799074,,-0.070403565,-3.058162977,,,,,,,,,,,,,,9827.900000000,5803.100000000,50.393000000,1023.300000000,1362.800000000,137.800000000,17473.000000000,8805.168890000,9.083094202,0.104121939,2.262192580,0.124645143,-0.124645143,0.202830000,0.463380000,0.333105000,0.202830000,0.463380000,0.333105000,,,
